path,parent,plan,retire_to,post_id,c16,i16,p16,c90,i90,p90,c28,i28,p28,words,unique_words,template,sib_overlap,sib,pillar_overlap,posts_linking_in,title
/spinal-cord-injury-lawyers/complete-spinal-cord-injury/,spinal-cord-injury-lawyers,retire to pillar (draft),/practice-areas/spinal-cord-injury-lawyers/,4208,0,120,22.1,0,16,7.9,0,3,9.0,2152,1037,0.35,0.49,/spinal-cord-injury-lawyers/incomplete-spinal-cord-injury/,0.41,3,Complete Spinal Cord Injury Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/incomplete-spinal-cord-injury/,spinal-cord-injury-lawyers,retire to pillar (draft),/practice-areas/spinal-cord-injury-lawyers/,4209,0,293,31.5,0,42,24.5,0,3,8.3,2032,936,0.38,0.52,/spinal-cord-injury-lawyers/complete-spinal-cord-injury/,0.43,3,Incomplete Spinal Cord Injury Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/paraplegia/,spinal-cord-injury-lawyers,keep; template fix,,4210,1,607,32.3,1,195,40.1,0,68,47.5,1908,815,0.4,0.55,/spinal-cord-injury-lawyers/tetraplegia-quadriplegia/,0.45,4,Paraplegia Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/tetraplegia-quadriplegia/,spinal-cord-injury-lawyers,retire to pillar (draft),/practice-areas/spinal-cord-injury-lawyers/,4211,0,1969,16.1,0,124,36.2,0,88,37.4,2002,900,0.37,0.53,/spinal-cord-injury-lawyers/spinal-fracture/,0.43,4,Tetraplegia / Quadriplegia Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/herniated-ruptured-disc/,spinal-cord-injury-lawyers,retire to pillar (draft),/practice-areas/spinal-cord-injury-lawyers/,4212,0,869,18.2,0,62,24.9,0,20,19.2,2065,983,0.37,0.51,/spinal-cord-injury-lawyers/spinal-fracture/,0.42,3,Herniated and Ruptured Disc Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/spinal-fracture/,spinal-cord-injury-lawyers,keep; template fix,,4213,1,340,11.7,0,89,12.9,0,15,12.5,1995,889,0.38,0.53,/spinal-cord-injury-lawyers/tetraplegia-quadriplegia/,0.43,3,Spinal Fracture Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/cauda-equina-syndrome/,spinal-cord-injury-lawyers,keep; template fix,,4214,7,6011,23.0,2,2308,20.8,1,339,19.9,1969,896,0.39,0.53,/spinal-cord-injury-lawyers/tetraplegia-quadriplegia/,0.44,2,Cauda Equina Syndrome Lawyers in Georgia & South Carolina – Roden Law
/spinal-cord-injury-lawyers/spinal-cord-injury-car-accident/,spinal-cord-injury-lawyers,keep; template fix,,4215,1,436,17.9,1,23,13.3,0,2,7.5,2008,934,0.37,0.51,/spinal-cord-injury-lawyers/spinal-fracture/,0.43,0,Spinal Cord Injuries in Car Accidents in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/retail-store-shopping-center-injury/,premises-liability-lawyers,keep; template fix,,4216,1,755,31.0,1,93,40.6,0,32,65.2,2059,977,0.37,0.5,/premises-liability-lawyers/restaurant-hotel-injury/,0.41,1,Retail Store and Shopping Center Injury Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/restaurant-hotel-injury/,premises-liability-lawyers,retire to pillar (draft),/practice-areas/premises-liability-lawyers/,4217,0,615,12.3,0,49,10.3,0,17,7.9,1960,899,0.38,0.53,/premises-liability-lawyers/retail-store-shopping-center-injury/,0.43,0,Restaurant and Hotel Injury Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/apartment-complex-injury/,premises-liability-lawyers,retire to pillar (draft),/practice-areas/premises-liability-lawyers/,4218,0,555,13.7,0,85,12.7,0,24,9.7,2019,971,0.37,0.5,/premises-liability-lawyers/elevator-escalator-accident/,0.42,1,Apartment Complex Injury Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/parking-lot-garage-accident/,premises-liability-lawyers,keep; template fix,,4219,2,1367,21.5,1,385,31.3,0,74,37.4,1925,862,0.39,0.54,/premises-liability-lawyers/retail-store-shopping-center-injury/,0.44,2,Parking Lot and Garage Accident Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/swimming-pool-accident/,premises-liability-lawyers,keep; template fix,,4220,2,3725,25.1,0,1123,22.7,0,319,20.2,1978,909,0.38,0.52,/premises-liability-lawyers/amusement-park-recreational-injury/,0.43,2,Swimming Pool Accident Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/inadequate-security/,premises-liability-lawyers,keep; template fix,,4221,2,2709,13.9,0,1294,14.9,0,1013,13.1,1983,930,0.38,0.52,/premises-liability-lawyers/retail-store-shopping-center-injury/,0.42,2,Inadequate Security Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/elevator-escalator-accident/,premises-liability-lawyers,keep; template fix,,4222,10,3076,22.1,5,828,23.0,0,176,35.7,2008,941,0.38,0.51,/premises-liability-lawyers/amusement-park-recreational-injury/,0.42,2,Elevator and Escalator Accident Lawyers in Georgia & South Carolina – Roden Law
/premises-liability-lawyers/amusement-park-recreational-injury/,premises-liability-lawyers,keep; template fix,,4223,3,1253,12.7,0,100,17.8,0,70,18.2,2015,936,0.37,0.51,/premises-liability-lawyers/restaurant-hotel-injury/,0.42,0,Amusement Park and Recreational Injury Lawyers in Georgia & South Carolina – Roden Law
/electric-scooter-accident-lawyers/escooter-vehicle-collision/,electric-scooter-accident-lawyers,keep; template fix,,4224,7,6078,30.4,5,2586,31.6,2,939,28.7,2130,1118,0.44,0.46,/electric-scooter-accident-lawyers/escooter-pedestrian-accident/,0.37,1,E-Scooter vs. Vehicle Collision Lawyers in Georgia & South Carolina – Roden Law
/electric-scooter-accident-lawyers/scooter-malfunction-defect/,electric-scooter-accident-lawyers,keep; template fix,,4225,2,1190,15.3,0,497,13.8,0,158,12.6,2011,1024,0.47,0.48,/electric-scooter-accident-lawyers/escooter-intersection-crash/,0.39,1,Scooter Malfunction and Defect Lawyers in Georgia & South Carolina – Roden Law
/electric-scooter-accident-lawyers/road-hazard-escooter-crash/,electric-scooter-accident-lawyers,retire to pillar (draft),/practice-areas/electric-scooter-accident-lawyers/,4226,0,443,13.2,0,33,9.2,0,5,7.2,2103,1111,0.44,0.46,/electric-scooter-accident-lawyers/escooter-intersection-crash/,0.37,2,Road Hazard E-Scooter Crash Lawyers in Georgia & South Carolina – Roden Law
/electric-scooter-accident-lawyers/escooter-pedestrian-accident/,electric-scooter-accident-lawyers,keep; template fix,,4227,7,2940,22.8,1,1282,20.2,0,326,17.2,1994,982,0.47,0.49,/electric-scooter-accident-lawyers/escooter-intersection-crash/,0.4,1,E-Scooter Pedestrian Accident Lawyers in Georgia & South Carolina – Roden Law
/electric-scooter-accident-lawyers/ride-share-scooter-accident/,electric-scooter-accident-lawyers,keep; template fix,,4228,1,1239,21.7,1,47,20.5,0,6,5.2,2020,1039,0.47,0.47,/electric-scooter-accident-lawyers/escooter-pedestrian-accident/,0.39,1,"Ride-Share Scooter (Lime, Bird) Accident Lawyers in Georgia & South Carolina – Roden Law"
/electric-scooter-accident-lawyers/escooter-intersection-crash/,electric-scooter-accident-lawyers,keep; template fix,,4229,2,955,23.0,1,133,12.0,0,38,9.2,2253,1235,0.41,0.43,/electric-scooter-accident-lawyers/escooter-pedestrian-accident/,0.35,2,E-Scooter Intersection Crash Lawyers in Georgia & South Carolina – Roden Law
/car-accident-lawyers/uber-lyft-accident/,car-accident-lawyers,retire to pillar (draft),/practice-areas/car-accident-lawyers/,4625,0,945,30.4,0,8,17.5,0,4,3.8,1911,1127,0.39,0.4,/car-accident-lawyers/rideshare-uber-accident/,0.33,0,Uber & Lyft Accident Lawyers in South Carolina – Roden Law
/truck-accident-lawyers/port-freight-truck-accident/,truck-accident-lawyers,keep; template fix,,4627,1,243,27.9,1,12,24.6,0,4,26.5,1777,887,0.42,0.49,/truck-accident-lawyers/cement-truck-accident/,0.36,0,Port & Freight Truck Accident Lawyers in South Carolina – Roden Law
/truck-accident-lawyers/cement-truck-accident/,truck-accident-lawyers,retire to pillar (draft),/practice-areas/truck-accident-lawyers/,4628,0,1035,19.3,0,45,13.3,0,7,17.6,1815,930,0.41,0.48,/truck-accident-lawyers/port-freight-truck-accident/,0.35,0,Cement & Construction Truck Accident Lawyers in South Carolina – Roden Law
/workers-compensation-lawyers/port-worker-injury/,workers-compensation-lawyers,retire to pillar (draft),/practice-areas/workers-compensation-lawyers/,4631,0,465,34.9,0,113,41.4,0,53,36.3,2070,937,0.14,0.52,/workers-compensation-lawyers/construction-worker-injury/,0.36,0,Port Worker Injury Lawyers in South Carolina – Roden Law
/construction-accident-lawyers/highway-construction-zone/,construction-accident-lawyers,keep; template fix,,4635,1,740,23.7,0,305,29.5,0,77,34.5,1638,763,0.34,0.52,/construction-accident-lawyers/falling-object-injury/,0.43,0,Highway Construction Zone Injury Lawyers in South Carolina – Roden Law
/slip-and-fall-lawyers/retail-shopping-center-fall/,slip-and-fall-lawyers,keep; template fix,,4638,1,310,14.5,0,44,24.1,0,7,17.3,1722,840,0.32,0.49,/slip-and-fall-lawyers/restaurant-slip-and-fall/,0.41,0,Retail & Shopping Center Slip and Fall Lawyers in South Carolina – Roden Law
